"VendorID","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","RatecodeID","store_and_fwd_flag","PULocationID","DOLocationID","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount","congestion_surcharge","Airport_fee","cbd_congestion_fee","trip_duration_min","pickup_date","pickup_hour"
"1","2025-01-01T04:08:52.000Z","2025-01-01T04:11:46.000Z","1","0.0","1","N","65","25","2","3.0","1.0","0.5","0.0","0.0","1.0","5.5","0.0","0.0","0.0","2.9","2025-01-01","4"
"1","2025-01-01T04:05:28.000Z","2025-01-01T04:06:47.000Z","1","0.0","1","N","249","249","3","3.7","3.5","0.5","0.0","0.0","1.0","8.7","2.5","0.0","0.0","1.3166666666666667","2025-01-01","4"
"1","2025-01-01T04:10:32.000Z","2025-01-01T04:11:54.000Z","1","0.0","5","N","249","249","1","175.0","0.0","0.0","0.01","0.0","1.0","176.01","0.0","0.0","0.0","1.3666666666666667","2025-01-01","4"
"1","2025-01-01T04:11:46.000Z","2025-01-01T04:14:48.000Z","1","0.0","1","N","230","230","3","4.4","3.5","0.5","0.0","0.0","1.0","9.4","2.5","0.0","0.0","3.033333333333333","2025-01-01","4"
"1","2025-01-01T04:05:47.000Z","2025-01-01T04:07:03.000Z","2","0.0","1","N","100","100","3","3.0","3.5","0.5","0.0","0.0","1.0","8.0","2.5","0.0","0.0","1.2666666666666666","2025-01-01","4"
"2","2025-01-01T04:07:05.000Z","2025-01-01T04:10:06.000Z","2","0.0","1","N","141","263","1","4.4","1.0","0.5","1.88","0.0","1.0","11.28","2.5","0.0","0.0","3.0166666666666666","2025-01-01","4"
"2","2025-01-01T04:11:57.000Z","2025-01-01T04:19:26.000Z","3","0.0","1","N","263","81","1","7.9","1.0","0.5","3.23","0.0","1.0","16.13","2.5","0.0","0.0","7.483333333333333","2025-01-01","4"
"2","2025-01-01T04:07:05.000Z","2025-01-01T04:09:34.000Z","1","0.07","1","N","37","37","4","3.0","1.0","0.5","0.0","0.0","1.0","5.5","0.0","0.0","0.0","2.4833333333333334","2025-01-01","4"
"1","2025-01-01T04:44:26.000Z","2025-01-01T04:50:41.000Z","2","0.0","1","N","162","162","1","5.8","3.5","0.5","7.0","0.0","1.0","17.8","2.5","0.0","0.0","6.25","2025-01-01","4"
"1","2025-01-01T04:26:21.000Z","2025-01-01T04:27:42.000Z","1","0.0","5","N","243","243","1","47.35","0.0","0.0","9.65","0.0","1.0","58.0","0.0","0.0","0.0","1.35","2025-01-01","4"
"2","2025-01-01T04:16:55.000Z","2025-01-01T04:17:55.000Z","1","0.08","1","N","249","249","1","3.7","1.0","0.5","0.0","0.0","1.0","8.7","2.5","0.0","0.0","1.0","2025-01-01","4"
"1","2025-01-01T04:35:22.000Z","2025-01-01T04:37:16.000Z","1","0.0","1","N","148","148","3","3.7","3.5","0.5","0.0","0.0","1.0","8.7","2.5","0.0","0.0","1.9","2025-01-01","4"
"1","2025-01-01T04:45:42.000Z","2025-01-01T04:59:43.000Z","1","0.0","99","N","17","65","1","19.5","0.0","0.5","0.0","0.0","1.0","21.0","0.0","0.0","0.0","14.016666666666667","2025-01-01","4"
"1","2025-01-01T04:29:57.000Z","2025-01-01T04:34:11.000Z","1","0.0","1","N","106","106","3","5.8","1.0","0.5","0.0","0.0","1.0","8.3","0.0","0.0","0.0","4.233333333333333","2025-01-01","4"
"2","2025-01-01T04:14:34.000Z","2025-01-01T04:21:56.000Z","1","0.0","1","N","48","68","1","7.9","1.0","0.5","3.8","0.0","1.0","16.7","2.5","0.0","0.0","7.366666666666666","2025-01-01","4"
"2","2025-01-01T04:19:50.000Z","2025-01-01T04:29:23.000Z","1","0.0","1","N","209","233","1","9.3","1.0","0.5","2.86","0.0","1.0","17.16","2.5","0.0","0.0","9.55","2025-01-01","4"
"2","2025-01-01T04:05:36.000Z","2025-01-01T04:06:46.000Z","1","0.0","5","N","87","87","1","45.0","0.0","0.0","12.12","0.0","1.0","60.62","2.5","0.0","0.0","1.1666666666666667","2025-01-01","4"
"2","2025-01-01T04:11:57.000Z","2025-01-01T04:14:33.000Z","2","0.0","1","N","100","100","2","4.4","1.0","0.5","0.0","0.0","1.0","9.4","2.5","0.0","0.0","2.6","2025-01-01","4"
"1","2025-01-01T04:44:24.000Z","2025-01-01T04:46:55.000Z","1","0.0","5","N","225","225","1","40.0","0.0","0.0","8.2","0.0","1.0","49.2","0.0","0.0","0.0","2.5166666666666666","2025-01-01","4"
"1","2025-01-01T05:05:21.000Z","2025-01-01T05:15:06.000Z","1","0.0","99","N","74","42","1","17.5","0.0","0.5","0.0","0.0","1.0","19.0","0.0","0.0","0.0","9.75","2025-01-01","5"
"1","2025-01-01T05:35:43.000Z","2025-01-01T05:58:54.000Z","1","0.0","99","N","263","92","1","34.5","0.0","0.5","0.0","6.94","1.0","42.94","0.0","0.0","0.0","23.183333333333334","2025-01-01","5"
"2","2025-01-01T05:27:59.000Z","2025-01-01T05:36:20.000Z","1","0.0","1","N","79","170","2","8.6","1.0","0.5","0.0","0.0","1.0","13.6","2.5","0.0","0.0","8.35","2025-01-01","5"
"2","2025-01-01T05:38:48.000Z","2025-01-01T05:56:18.000Z","1","0.0","1","N","164","236","1","14.9","1.0","0.5","3.0","0.0","1.0","22.9","2.5","0.0","0.0","17.5","2025-01-01","5"
"1","2025-01-01T05:42:40.000Z","2025-01-01T05:44:19.000Z","1","0.0","5","N","138","138","1","65.0","6.75","0.0","2.0","0.0","1.0","74.75","0.0","1.75","0.0","1.65","2025-01-01","5"
"1","2025-01-01T05:52:41.000Z","2025-01-01T05:54:09.000Z","1","0.0","1","N","79","79","1","3.0","3.5","0.5","10.0","0.0","1.0","18.0","2.5","0.0","0.0","1.4666666666666666","2025-01-01","5"
"2","2025-01-01T05:09:31.000Z","2025-01-01T05:10:58.000Z","3","0.05","1","N","41","41","2","3.7","1.0","0.5","0.0","0.0","1.0","6.2","0.0","0.0","0.0","1.45","2025-01-01","5"
"1","2025-01-01T05:06:34.000Z","2025-01-01T05:08:22.000Z","1","0.0","5","N","233","233","1","47.0","0.0","0.0","12.0","0.0","1.0","60.0","0.0","0.0","0.0","1.8","2025-01-01","5"
"2","2025-01-01T05:25:49.000Z","2025-01-01T05:27:13.000Z","1","0.0","1","N","28","28","4","3.7","1.0","0.5","0.0","0.0","1.0","6.2","0.0","0.0","0.0","1.4","2025-01-01","5"
"1","2025-01-01T06:20:37.000Z","2025-01-01T06:24:11.000Z","1","0.0","1","N","244","244","4","3.0","0.0","0.5","0.0","0.0","1.0","4.5","0.0","0.0","0.0","3.566666666666667","2025-01-01","6"
"1","2025-01-01T06:24:30.000Z","2025-01-01T06:25:37.000Z","1","0.0","3","N","244","244","1","23.0","0.0","0.0","1.0","0.0","1.0","25.0","0.0","0.0","0.0","1.1166666666666667","2025-01-01","6"
"1","2025-01-01T06:33:13.000Z","2025-01-01T06:59:25.000Z","1","0.0","1","N","135","90","1","44.5","0.0","0.5","0.0","0.0","1.0","46.0","0.0","0.0","0.0","26.2","2025-01-01","6"
"1","2025-01-01T06:20:31.000Z","2025-01-01T06:21:31.000Z","1","0.0","1","N","132","132","2","3.0","1.75","0.5","0.0","0.0","1.0","6.25","0.0","1.75","0.0","1.0","2025-01-01","6"
"2","2025-01-01T06:23:03.000Z","2025-01-01T06:26:28.000Z","1","0.07","1","N","144","144","1","5.1","0.0","0.5","1.82","0.0","1.0","10.92","2.5","0.0","0.0","3.4166666666666665","2025-01-01","6"
"1","2025-01-01T06:12:56.000Z","2025-01-01T06:14:06.000Z","1","0.0","1","Y","264","264","3","3.0","0.0","0.5","0.0","0.0","1.0","4.5","0.0","0.0","0.0","1.1666666666666667","2025-01-01","6"
"2","2025-01-01T06:37:19.000Z","2025-01-01T06:39:04.000Z","3","0.08","1","N","48","48","1","3.7","0.0","0.5","1.0","0.0","1.0","8.7","2.5","0.0","0.0","1.75","2025-01-01","6"
"1","2025-01-01T06:18:13.000Z","2025-01-01T06:20:30.000Z","1","0.0","5","N","208","208","1","65.0","0.0","0.0","13.2","0.0","1.0","79.2","0.0","0.0","0.0","2.283333333333333","2025-01-01","6"
"1","2025-01-01T06:20:32.000Z","2025-01-01T07:02:03.000Z","1","0.0","1","N","198","237","1","30.5","0.0","0.5","0.0","0.0","1.0","32.0","0.0","0.0","0.0","41.516666666666666","2025-01-01","6"
"1","2025-01-01T07:41:21.000Z","2025-01-01T10:05:39.000Z","1","116.9","5","Y","132","265","2","350.0","1.75","0.0","0.0","35.26","1.0","388.01","0.0","1.75","0.0","144.3","2025-01-01","7"
"1","2025-01-01T07:01:37.000Z","2025-01-01T09:36:16.000Z","1","0.0","1","Y","50","48","2","16.5","0.0","0.0","0.0","0.0","0.0","16.5","0.0","0.0","0.0","154.65","2025-01-01","7"
"1","2025-01-01T07:54:43.000Z","2025-01-01T07:59:13.000Z","1","0.0","5","N","129","129","3","51.0","0.0","0.0","0.0","0.0","1.0","52.0","0.0","0.0","0.0","4.5","2025-01-01","7"
"2","2025-01-01T07:51:49.000Z","2025-01-01T07:58:30.000Z","1","0.0","1","N","114","114","2","5.1","0.0","0.5","0.0","0.0","1.0","6.6","0.0","0.0","0.0","6.683333333333334","2025-01-01","7"
"1","2025-01-01T07:53:34.000Z","2025-01-01T08:24:29.000Z","1","0.0","99","N","60","35","1","53.5","0.0","0.5","0.0","6.94","1.0","61.94","0.0","0.0","0.0","30.916666666666668","2025-01-01","7"
"1","2025-01-01T07:05:11.000Z","2025-01-01T07:06:44.000Z","1","0.0","1","N","142","142","3","3.7","2.5","0.5","0.0","0.0","1.0","7.7","2.5","0.0","0.0","1.55","2025-01-01","7"
"1","2025-01-01T07:07:15.000Z","2025-01-01T07:08:42.000Z","1","0.0","5","N","142","142","3","0.01","0.0","0.0","0.0","0.0","1.0","1.01","0.0","0.0","0.0","1.45","2025-01-01","7"
"1","2025-01-01T07:09:16.000Z","2025-01-01T07:11:28.000Z","2","0.0","5","N","142","48","3","70.0","0.0","0.0","0.0","0.0","1.0","71.0","0.0","0.0","0.0","2.2","2025-01-01","7"
"2","2025-01-01T08:37:48.000Z","2025-01-01T08:53:27.000Z","1","0.0","1","N","138","145","2","13.5","0.0","0.5","0.0","0.0","1.0","17.5","2.5","0.0","0.0","15.65","2025-01-01","8"
"2","2025-01-01T08:44:11.000Z","2025-01-01T10:12:44.000Z","1","105.24","5","N","246","265","1","300.0","0.0","0.0","60.2","0.0","1.0","361.2","0.0","0.0","0.0","88.55","2025-01-01","8"
"2","2025-01-01T08:14:50.000Z","2025-01-01T08:18:50.000Z","1","0.0","5","N","132","264","2","85.0","0.0","0.0","0.0","0.0","1.0","86.0","0.0","0.0","0.0","4.0","2025-01-01","8"
"1","2025-01-01T08:21:53.000Z","2025-01-01T08:22:56.000Z","1","0.0","5","N","141","141","1","100.0","0.0","0.0","5.0","0.0","1.0","106.0","0.0","0.0","0.0","1.05","2025-01-01","8"
"2","2025-01-01T08:22:36.000Z","2025-01-01T08:43:16.000Z","2","0.0","2","N","161","138","1","70.0","0.0","0.5","16.19","6.94","1.0","97.13","2.5","0.0","0.0","20.666666666666668","2025-01-01","8"
"2","2025-01-01T09:35:57.000Z","2025-01-01T09:44:46.000Z","1","0.0","1","N","137","237","1","8.6","0.0","0.5","2.52","0.0","1.0","15.12","2.5","0.0","0.0","8.816666666666666","2025-01-01","9"
"1","2025-01-01T09:10:26.000Z","2025-01-01T09:34:41.000Z","1","0.0","1","N","231","135","1","49.5","0.0","0.5","0.0","0.0","1.0","51.0","0.0","0.0","0.0","24.25","2025-01-01","9"
"2","2025-01-01T09:30:53.000Z","2025-01-01T10:17:35.000Z","1","0.0","5","N","1","230","2","84.6","0.0","0.0","0.0","25.38","1.0","110.98","0.0","0.0","0.0","46.7","2025-01-01","9"
"1","2025-01-01T09:08:10.000Z","2025-01-01T09:21:43.000Z","1","0.0","99","N","71","178","1","19.5","0.0","0.5","0.0","0.0","1.0","21.0","0.0","0.0","0.0","13.55","2025-01-01","9"
"2","2025-01-01T09:23:43.000Z","2025-01-01T09:24:48.000Z","3","0.0","5","N","92","92","2","65.0","0.0","0.0","0.0","0.0","1.0","66.0","0.0","0.0","0.0","1.0833333333333333","2025-01-01","9"
"1","2025-01-01T10:52:22.000Z","2025-01-01T11:12:52.000Z","1","0.0","99","N","241","51","1","21.5","0.0","0.5","0.0","0.0","1.0","23.0","0.0","0.0","0.0","20.5","2025-01-01","10"
"2","2025-01-01T10:02:08.000Z","2025-01-01T10:14:03.000Z","1","0.0","1","N","148","246","2","10.7","0.0","0.5","0.0","0.0","1.0","14.7","2.5","0.0","0.0","11.916666666666666","2025-01-01","10"
"2","2025-01-01T10:48:47.000Z","2025-01-01T10:50:01.000Z","2","0.08","1","N","151","151","2","3.7","0.0","0.5","0.0","0.0","1.0","5.2","0.0","0.0","0.0","1.2333333333333334","2025-01-01","10"
"2","2025-01-01T10:51:37.000Z","2025-01-01T11:12:47.000Z","1","0.0","5","N","170","138","1","85.0","0.0","0.0","0.0","0.0","1.0","88.5","2.5","0.0","0.0","21.166666666666668","2025-01-01","10"
"2","2025-01-01T10:22:28.000Z","2025-01-01T10:23:42.000Z","2","0.09","2","N","163","237","2","70.0","0.0","0.5","0.0","0.0","1.0","74.0","2.5","0.0","0.0","1.2333333333333334","2025-01-01","10"
"2","2025-01-01T10:57:32.000Z","2025-01-01T11:17:59.000Z","1","0.0","1","N","138","164","1","17.0","5.0","0.5","6.94","6.94","1.0","41.63","2.5","1.75","0.0","20.45","2025-01-01","10"
"2","2025-01-01T10:00:54.000Z","2025-01-01T10:10:39.000Z","1","0.0","1","N","246","246","2","9.3","0.0","0.5","0.0","0.0","1.0","10.8","0.0","0.0","0.0","9.75","2025-01-01","10"
"2","2025-01-01T10:38:28.000Z","2025-01-01T10:44:22.000Z","2","0.0","1","N","107","90","1","6.5","0.0","0.5","2.1","0.0","1.0","12.6","2.5","0.0","0.0","5.9","2025-01-01","10"
"2","2025-01-01T10:13:07.000Z","2025-01-01T10:33:11.000Z","2","0.0","2","N","138","127","1","70.0","0.0","0.5","16.19","6.94","1.0","98.88","2.5","1.75","0.0","20.066666666666666","2025-01-01","10"
"2","2025-01-01T10:32:29.000Z","2025-01-01T10:34:37.000Z","1","0.0","1","N","48","48","2","4.4","0.0","0.5","0.0","0.0","1.0","8.4","2.5","0.0","0.0","2.1333333333333333","2025-01-01","10"
"1","2025-01-01T11:53:35.000Z","2025-01-01T11:54:35.000Z","1","0.0","1","N","145","145","2","3.0","0.0","0.5","0.0","0.0","1.0","4.5","0.0","0.0","0.0","1.0","2025-01-01","11"
"1","2025-01-01T11:26:07.000Z","2025-01-01T11:36:22.000Z","1","0.0","99","N","42","75","1","17.5","0.0","0.5","0.0","0.0","1.0","19.0","0.0","0.0","0.0","10.25","2025-01-01","11"
"2","2025-01-01T11:32:19.000Z","2025-01-01T12:01:14.000Z","1","122.77","1","N","265","85","2","63.2","0.0","0.5","0.0","0.0","1.0","64.7","0.0","0.0","0.0","28.916666666666668","2025-01-01","11"
"2","2025-01-01T11:31:21.000Z","2025-01-01T11:42:09.000Z","1","0.0","1","N","230","68","1","10.0","0.0","0.5","4.2","0.0","1.0","18.2","2.5","0.0","0.0","10.8","2025-01-01","11"
"2","2025-01-01T11:44:09.000Z","2025-01-01T11:49:47.000Z","1","0.0","1","N","68","246","1","6.5","0.0","0.5","2.1","0.0","1.0","12.6","2.5","0.0","0.0","5.633333333333334","2025-01-01","11"
"2","2025-01-01T11:13:55.000Z","2025-01-01T11:16:02.000Z","2","0.0","1","N","237","236","2","4.4","0.0","0.5","0.0","0.0","1.0","8.4","2.5","0.0","0.0","2.1166666666666667","2025-01-01","11"
"2","2025-01-01T11:33:50.000Z","2025-01-01T11:36:53.000Z","1","0.0","1","N","236","237","1","4.4","0.0","0.5","1.68","0.0","1.0","10.08","2.5","0.0","0.0","3.05","2025-01-01","11"
"2","2025-01-01T11:54:06.000Z","2025-01-01T11:58:03.000Z","1","0.0","1","N","262","237","1","5.1","0.0","0.5","1.82","0.0","1.0","10.92","2.5","0.0","0.0","3.95","2025-01-01","11"
"2","2025-01-01T11:52:31.000Z","2025-01-01T12:05:17.000Z","1","0.0","1","N","246","230","2","11.4","0.0","0.5","0.0","0.0","1.0","15.4","2.5","0.0","0.0","12.766666666666667","2025-01-01","11"
"1","2025-01-01T12:56:52.000Z","2025-01-01T12:58:53.000Z","1","0.0","1","N","260","260","2","3.7","0.0","0.5","0.0","0.0","1.0","5.2","0.0","0.0","0.0","2.0166666666666666","2025-01-01","12"
"1","2025-01-01T12:57:32.000Z","2025-01-01T12:59:08.000Z","1","0.0","1","N","145","145","2","3.0","0.0","0.5","0.0","0.0","1.0","4.5","0.0","0.0","0.0","1.6","2025-01-01","12"
"1","2025-01-01T12:59:19.000Z","2025-01-01T13:01:04.000Z","1","0.0","2","N","145","145","2","70.0","0.0","0.5","0.0","0.0","1.0","71.5","0.0","0.0","0.0","1.75","2025-01-01","12"
"2","2025-01-01T12:14:19.000Z","2025-01-01T12:23:28.000Z","1","0.0","1","N","170","236","1","9.3","0.0","0.5","2.66","0.0","1.0","15.96","2.5","0.0","0.0","9.15","2025-01-01","12"
"2","2025-01-01T12:32:41.000Z","2025-01-01T12:35:37.000Z","1","0.0","1","N","237","237","1","4.4","0.0","0.5","1.0","0.0","1.0","9.4","2.5","0.0","0.0","2.933333333333333","2025-01-01","12"
"2","2025-01-01T12:40:55.000Z","2025-01-01T12:48:33.000Z","1","0.0","1","N","162","230","1","7.9","0.0","0.5","3.0","0.0","1.0","14.9","2.5","0.0","0.0","7.633333333333334","2025-01-01","12"
"2","2025-01-01T12:49:58.000Z","2025-01-01T13:02:05.000Z","1","0.0","1","N","230","239","1","11.4","0.0","0.5","3.08","0.0","1.0","18.48","2.5","0.0","0.0","12.116666666666667","2025-01-01","12"
"1","2025-01-01T12:52:43.000Z","2025-01-01T13:30:11.000Z","1","0.0","99","N","72","38","1","41.5","0.0","0.5","0.0","0.0","1.0","43.0","0.0","0.0","0.0","37.46666666666667","2025-01-01","12"
"1","2025-01-01T12:42:12.000Z","2025-01-01T12:52:36.000Z","1","0.0","99","N","74","41","1","10.5","0.0","0.5","0.0","0.0","1.0","12.0","0.0","0.0","0.0","10.4","2025-01-01","12"
"2","2025-01-01T12:52:46.000Z","2025-01-01T13:33:30.000Z","1","0.0","1","N","230","264","2","3.0","0.0","0.5","0.0","0.0","1.0","9.5","2.5","0.0","0.0","40.733333333333334","2025-01-01","12"
"2","2025-01-01T12:46:47.000Z","2025-01-01T12:54:34.000Z","1","0.0","1","N","161","162","1","7.9","0.0","0.5","2.38","0.0","1.0","14.28","2.5","0.0","0.0","7.783333333333333","2025-01-01","12"
"2","2025-01-01T12:59:46.000Z","2025-01-01T13:35:13.000Z","1","0.0","1","N","162","13","2","27.5","0.0","0.5","0.0","0.0","1.0","31.5","2.5","0.0","0.0","35.45","2025-01-01","12"
"2","2025-01-01T12:27:50.000Z","2025-01-01T12:32:24.000Z","1","0.0","1","N","143","48","1","5.8","0.0","0.5","0.98","0.0","1.0","10.78","2.5","0.0","0.0","4.566666666666666","2025-01-01","12"
"2","2025-01-01T12:45:16.000Z","2025-01-01T12:55:46.000Z","2","0.0","1","N","186","162","1","10.0","0.0","0.5","2.0","0.0","1.0","16.0","2.5","0.0","0.0","10.5","2025-01-01","12"
"2","2025-01-01T12:53:37.000Z","2025-01-01T15:25:57.000Z","1","119.66","4","N","101","265","2","773.0","0.0","0.5","0.0","20.32","1.0","794.82","0.0","0.0","0.0","152.33333333333334","2025-01-01","12"
"2","2025-01-01T12:14:16.000Z","2025-01-01T12:15:56.000Z","1","0.0","1","N","237","237","2","3.7","0.0","0.5","0.0","0.0","1.0","7.7","2.5","0.0","0.0","1.6666666666666667","2025-01-01","12"
"2","2025-01-01T13:39:14.000Z","2025-01-01T14:35:43.000Z","1","0.0","2","N","170","132","2","70.0","0.0","0.5","0.0","0.0","1.0","74.0","2.5","0.0","0.0","56.483333333333334","2025-01-01","13"
"1","2025-01-01T13:47:18.000Z","2025-01-01T14:22:36.000Z","1","0.0","99","N","133","243","1","52.5","0.0","0.5","0.0","6.94","1.0","60.94","0.0","0.0","0.0","35.3","2025-01-01","13"
"1","2025-01-01T13:11:13.000Z","2025-01-01T13:13:27.000Z","1","0.0","5","N","238","238","1","10.0","0.0","0.0","10.0","0.0","1.0","21.0","0.0","0.0","0.0","2.2333333333333334","2025-01-01","13"
"1","2025-01-01T13:02:33.000Z","2025-01-01T13:11:41.000Z","1","0.0","99","N","149","165","1","17.5","0.0","0.5","0.0","0.0","1.0","19.0","0.0","0.0","0.0","9.133333333333333","2025-01-01","13"
"2","2025-01-01T13:02:01.000Z","2025-01-01T13:04:01.000Z","3","0.0","2","N","164","164","2","70.0","0.0","0.5","0.0","0.0","1.0","74.0","2.5","0.0","0.0","2.0","2025-01-01","13"
"1","2025-01-01T13:22:07.000Z","2025-01-01T13:38:10.000Z","1","0.0","1","N","162","45","1","14.2","2.5","0.5","3.6","0.0","1.0","21.8","2.5","0.0","0.0","16.05","2025-01-01","13"
"1","2025-01-01T13:02:21.000Z","2025-01-01T13:14:43.000Z","1","0.0","99","N","75","116","1","21.5","0.0","0.5","0.0","0.0","1.0","23.0","0.0","0.0","0.0","12.366666666666667","2025-01-01","13"
"1","2025-01-01T13:20:39.000Z","2025-01-01T13:28:46.000Z","1","0.0","99","N","41","75","1","15.5","0.0","0.5","0.0","0.0","1.0","17.0","0.0","0.0","0.0","8.116666666666667","2025-01-01","13"
"1","2025-01-01T13:47:05.000Z","2025-01-01T13:55:59.000Z","1","0.0","99","N","74","74","1","16.5","0.0","0.5","0.0","0.0","1.0","18.0","0.0","0.0","0.0","8.9","2025-01-01","13"
"2","2025-01-01T13:43:50.000Z","2025-01-01T13:56:25.000Z","1","0.0","1","N","132","132","2","10.0","0.0","0.5","0.0","0.0","1.0","11.5","0.0","0.0","0.0","12.583333333333334","2025-01-01","13"
"2","2025-01-01T13:05:38.000Z","2025-01-01T13:20:13.000Z","1","0.0","1","N","141","239","2","12.8","0.0","0.5","0.0","0.0","1.0","16.8","2.5","0.0","0.0","14.583333333333334","2025-01-01","13"
"2","2025-01-01T13:25:19.000Z","2025-01-01T13:33:43.000Z","2","0.0","1","N","239","143","1","8.6","0.0","0.5","2.5","0.0","1.0","15.1","2.5","0.0","0.0","8.4","2025-01-01","13"
"1","2025-01-01T13:57:53.000Z","2025-01-01T14:27:41.000Z","1","0.0","99","N","64","235","1","47.5","0.0","0.5","0.0","6.94","1.0","55.94","0.0","0.0","0.0","29.8","2025-01-01","13"
"1","2025-01-01T13:14:05.000Z","2025-01-01T13:16:41.000Z","1","0.0","1","N","70","264","3","3.0","0.0","0.5","0.0","0.0","1.0","4.5","0.0","0.0","0.0","2.6","2025-01-01","13"
"2","2025-01-01T13:06:20.000Z","2025-01-01T13:08:11.000Z","1","0.0","1","N","1","1","2","3.0","0.0","0.0","0.0","0.0","1.0","4.0","0.0","0.0","0.0","1.85","2025-01-01","13"
"2","2025-01-01T13:57:53.000Z","2025-01-01T14:11:36.000Z","1","0.0","1","N","186","164","1","12.1","0.0","0.5","3.22","0.0","1.0","19.32","2.5","0.0","0.0","13.716666666666667","2025-01-01","13"
"1","2025-01-01T13:38:23.000Z","2025-01-01T14:12:46.000Z","1","0.0","99","N","205","126","1","48.5","0.0","0.5","0.0","6.94","1.0","56.94","0.0","0.0","0.0","34.38333333333333","2025-01-01","13"
"1","2025-01-01T13:38:30.000Z","2025-01-01T14:24:05.000Z","1","0.0","99","N","167","72","1","54.5","0.0","0.5","0.0","6.94","1.0","62.94","0.0","0.0","0.0","45.583333333333336","2025-01-01","13"
"2","2025-01-01T13:10:23.000Z","2025-01-01T13:35:37.000Z","2","0.0","2","N","163","138","1","70.0","0.0","0.5","16.19","6.94","1.0","97.13","2.5","0.0","0.0","25.233333333333334","2025-01-01","13"
"2","2025-01-01T13:18:57.000Z","2025-01-01T13:22:05.000Z","2","0.01","1","N","68","68","2","5.1","0.0","0.5","0.0","0.0","1.0","9.1","2.5","0.0","0.0","3.1333333333333333","2025-01-01","13"
"2","2025-01-01T12:57:43.000Z","2025-01-01T12:58:50.000Z","1","0.0","5","N","113","113","1","11.0","0.0","0.5","3.0","0.0","1.0","18.0","2.5","0.0","0.0","1.1166666666666667","2025-01-01","12"
"2","2025-01-01T13:41:50.000Z","2025-01-01T13:43:10.000Z","1","0.08","1","N","170","164","2","3.7","0.0","0.5","0.0","0.0","1.0","7.7","2.5","0.0","0.0","1.3333333333333333","2025-01-01","13"
"1","2025-01-01T13:00:08.000Z","2025-01-01T13:19:53.000Z","1","0.0","1","N","249","236","1","22.5","0.0","0.5","0.0","0.0","1.0","24.0","0.0","0.0","0.0","19.75","2025-01-01","13"
"1","2025-01-01T14:43:41.000Z","2025-01-01T14:50:32.000Z","1","0.0","99","N","248","182","1","15.5","0.0","0.5","0.0","0.0","1.0","17.0","0.0","0.0","0.0","6.85","2025-01-01","14"
"1","2025-01-01T14:21:24.000Z","2025-01-01T14:48:56.000Z","1","0.0","1","N","17","93","1","38.5","0.0","0.5","0.0","0.0","1.0","40.0","0.0","0.0","0.0","27.533333333333335","2025-01-01","14"
"2","2025-01-01T14:41:58.000Z","2025-01-01T14:43:58.000Z","1","0.02","1","N","50","50","2","3.0","0.0","0.5","0.0","0.0","1.0","7.0","2.5","0.0","0.0","2.0","2025-01-01","14"
